OMOP_CONCEPT_ID	TEST_NAME	MEASUREMENT_UNIT	value_source	n_records	n_subjects
3029338	s-mkomp-3		Extracted	1541	1222
3029379	s-mkomp-4		Extracted	1433	1142
3020564	s-krea	umol/l	Source	7789	2777
3024172	s-epo	u/l	Source	5377	4248
-1	s-happamuusaste		Source	2866	1120
3022250	p-laktaattidehydrogenaasi	u/l	Source	3272	1025
3004789	fp-transferriini	g/l	Source	3265	2050
40763571	fp-transferriininrautakyllästeisyys	%	Source	3193	2035
3024172	s-erytropoietiini	u/l	Source	269	257
3025839	p-triglyseridit	mmol/l	Source	3818	3211
3019900	p-kolesteroli	mmol/l	Source	6602	5171
3023602	p-kolesteroli,highdensitylipoproteiinit	mmol/l	Source	3597	3009
3001308	p-kolesteroli,lowdensitylipoproteiinit	mmol/l	Source	7255	5330
3020460	oma-crp	mg/l	Source	1347	729
3048469	s-ohkloro	umol/l	Source	125	75
40766189	s-dgpabg	eliau/ml	Source	1023	976
40766183	s-dgpaba	eliau/ml	Source	2482	2405
3007461	trombosyytit/pvk	e9/l	Source	7285	3095
3019900	kolesteroli/lipidit	mmol/l	Source	2903	1922
3023602	kolesteroli,highdensitylipoproteiinit/lipidit	mmol/l	Source	2911	1924
3025839	triglyseridit(trigly)/lipidit	mmol/l	Source	2759	1792
3001308	kolesteroli,lowdensitylipoproteiinit(ldl)/lipidit	mmol/l	Source	2757	1791
3002385	b-erytrosyyttientilavuusosuus	%	Source	13928	5478
3006571	sy-l/liusk	%	Source	670	509
3012215	sy-l/yksit	%	Source	670	509
3023487	as-leuk	e6/l	Source	2089	1007
-1	as-l/liusk	%	Source	218	97
-1	as-l/yksit	%	Source	218	97
-1	s-alb		Extracted	1113	864
3034780	fs-ace		Extracted	342	318
3005322	s-ige		Extracted	1423	1367
3036481	s-korsol		Extracted	1502	1243
3012110	s-lzm		Extracted	1021	897
3001308	p-sldl	mmol/l	Source	2968	946
3020564	p-krea+gfr,p-krea	umol/l	Source	5035	713
40764999	p-krea+gfr,pt-gfre	ml/min/173m2	Source	4245	664
3006315	b-bas	e9/l	Source	10522	1961
3001308	p-sldlviitasaari	mmol/l	Source	100	98
3019900	p-kolviitasaari	mmol/l	Source	99	97
3023602	p-kol-hdlviitasaar	mmol/l	Source	99	97
3048773	fp-triglyviitasaari	mmol/l	Source	99	97
3029187	p-probnp(ksks)	ng/l	Source	593	297
3020564	p-krea+gfrviitasaar,p-krea	umol/l	Source	258	171
40764999	p-krea+gfrviitasaar,pt-gfre	ml/min/173m2	Source	274	180
3022217	b-inr-pt	inr	Source	390	375
3019309	folaatti(fe-folaat)	nmol/l	Source	320	288
3006315	baso	e9/l	Source	8002	4178
3019198	lymf	e9/l	Source	7619	4097
3001604	mono	e9/l	Source	7454	3963
3018658	s-b2gpabg	u/ml	Source	317	246
42870365	b-crp	mg/l	Source	4359	1933
3001784	s-prostataspesifinenantigeeni,vapaa/totaali	%	Source	4123	2203
-1	f-calprotectin	ug/g	Source	92	85
-1	-hdl/kol.	%	Source	4585	3361
-1	5381	mmol/l	Source	851	560
-1	5382	mmol/l	Source	442	295
-1	5383	°c	Source	854	563
-1	5384	g/l	Source	849	559
-1	non-hdl-kolesteroli,plasma	mmol/l	Source	412	412
3009508	kreatiniini,virtsasta(huumeseulonnanyhteydessä)	mmol/l	Source	874	756
-1	s-crp,herkkä	mg/l	Source	6628	5400
36032269	s-testosteroni,vapaa,laskettu	pmol/l	Source	3226	2413
-1	b-6-tgn	pmol/02ml	Source	368	250
-1	b-6-me-mp	pmol/02ml	Source	345	242
-1	-crp-o		Source	208	133
3005013	s-psa-v		Extracted	133	122
3001784	s-psa-suh		Source	14	13
3011960	p-bnp		Extracted	3768	2389
3023602	fp-kol-hd	mmol/l	Source	95	93
-1	0hp-gluk	mmol/l	Source	837	614
-1	120mp-glu		Extracted	228	204
-1	s-mpn-abg	eiu	Source	43	41
3003458	fs-pi		Extracted	803	718
42529200	p-ca15-3	u/ml	Source	16516	3939
3037467	u-tutk-1		Source	220	130
-1	p-tromboplastiiniaika,inr,tt		Extracted	9455	1190
3021347	fp-ca-ion.	mmol/l	Source	22591	4053
3020460	plasmanc-reaktiivinenproteiiniosoitus	mg/l	Source	3244	2012
3026910	p-gt		Source	1920	1199
3006270	fb-folat	nmol/l	Source	247	218
3035350	u-keto-o		Source	5320	1657
3009261	u-gluk-0		Source	4169	995
3011397	u-veri-o		Source	2498	774
3030981	u-lieriöt		Extracted	2291	1541
3006571	sy-gran		Extracted	246	223
-1	s-pähkier	u/ml	Source	83	82
40761872	s-rarah2e	u/ml	Source	846	699
40761871	s-rarah3e	u/ml	Source	296	283
40767665	s-rarah9e	u/ml	Source	277	263
40766207	s-rarah8e	u/ml	Source	246	229
3019150	u-ominp-h		Source	5760	2408
3015736	u-ph-huu		Source	5917	2472
-1	fp-transferriininrautasaturaatio	%	Source	400	336
-1	eosinofiilitosuus	%	Source	1373	1118
-1	neutrofiilitosuus	%	Source	1373	1118
-1	s-ruokaer	u/ml	Source	1306	1256
-1	s-pölyer	form	Source	58	54
3019198	lymängd	e9/l	Source	10721	1994
3051714	b-fidd	mg/l	Source	1817	1411
3051101	cp-glucos	mmol/l	Source	3563	651
3051387	cp-crp	mg/l	Source	2411	889
3010813	cb-leuk	e9/l	Source	915	541
-1	oma-crp-pi		Extracted	1195	638
46236287	pf-probnp	ng/l	Source	142	115
3005532	pf-lymf	%	Source	169	133
44786800	pf-gran	%	Source	439	344
3001893	pf-eos	%	Source	1269	967
40758047	pf-lzm	mg/l	Source	378	327
-1	pf-solut	e6/l	Source	1123	776
3028029	pf-muutsol	%	Source	331	276
3011544	pf-alb	g/l	Source	409	360
3040491	pf-ace	u/l	Source	302	276
3042552	pf-rf	iu/ml	Source	102	94
3034780	s-ace	u/l	Source	2199	1398
3019800	b-tnt-o		Extracted	332	247
3003284	s-p-anca		Extracted	66	46
3050449	cu-alb	ug/min	Source	5389	2881
3017446	s-testo		Extracted	6835	3855
3010421	b-ph		Extracted	571	317
3013290	b-pco2		Extracted	572	318
3016293	p-hco3		Extracted	584	330
3027315	b-po2		Extracted	571	317
3030366	p-kysc		Extracted	2558	1549
3000067	fp-pth		Extracted	9212	4982
43055225	li-fostau	ng/l	Source	1967	1927
3000242	li-tau	ng/l	Source	2006	1966
3042810	li-bam42	ng/l	Source	1942	1904
-1	c-reaktiivinenproteiini,vieritesti		Source	647	394
3002385	b-erytrosyytit,tilavuusosuus		Source	8127	1952
-1	c-reaktiivinenproteiini,vieritesti		Extracted	73	65
3020460	s-crp		Extracted	686	398
-1	pituus	cm	Source	2084	2015
-1	painonmitt	kg	Source	2013	1948
-1	bmind	kg/m2	Source	2197	2105
-1	fosfatidyylietanoli,verestä	umol/l	Source	3282	2394
-1	s-borrabm	ru/ml	Source	2255	1925
3029937	albumiini,osoitus,virtsa	estimate	Source	4289	2327
3002582	erytrosyytit,virtsa	e6/l	Source	7631	2842
3018095	leukosyytit,virtsa	e6/l	Source	6451	2542
3000850	epiteelisolut,virtsa	e6/l	Source	7631	2842
3030467	lieriöt,virtsa	e6/l	Source	7631	2842
3010813	leukosyytit,pikatesti,veri	e9/l	Source	148	134
-1	hoighb-a1c		Source	376	161
-1	hoicrp		Source	1874	1401
-1	b-fosfatidyylietanolivita	umol/l	Source	42	35
-1	b-hba1c-oma		Extracted	391	109
3020682	u-albkrea		Extracted	4132	2363
3022192	troponiinit,plasma	ng/l	Source	5794	2125
-1	s-kors/r	nmol/l	Source	1095	944
-1	b-hba1c	mmol	Source	1218	544
3002030	b-lymf	%	Source	4438	972
3017732	b-neutabs	e9/l	Source	5500	1117
40763571	tffesat	%	Source	900	689
3017732	b-neutrofiilitabsoluuttinenarvo	e9/l	Source	206	122
-1	liuskatumaisetneutrofiilit	%	Source	178	111
3037534	fp-parathormoni	ng/l	Source	3057	1611
3008230	s-borrabm	au/ml	Source	3380	2845
3005772	p-bil-kj		Extracted	5800	4299
3022217	inr-vieri		Source	8626	208
3020460	crp-pika		Source	4829	2043
3006442	s-krtiin	umol/l	Source	332	249
-1	6806	umol/l	Source	3793	3416
-1	6818	%	Source	714	689
-1	non-hdl-kolesteroli	mmol/l	Source	1341	1272
-1	normetanefriini,seerumi	nmol/l	Source	65	61
-1	kortisoli,oikealisämunuainen	nmol/l	Source	24	16
-1	kortisoli,vasenlisämunuainen	nmol/l	Source	21	17
-1	kortisoli,alaonttolaskimo,pe	nmol/l	Source	15	15
-1	aldosteroni,oikealisämunuain	pmol/l	Source	23	15
-1	aldosteroni,vasenlisämunuain	pmol/l	Source	20	16
-1	aldosteroni,alaonttolaskimo,	pmol/l	Source	14	14
-1	ottotapa	h	Source	452	304
3021584	s-plasmaproteiinia,raskauteenliittyvä	mu/l	Source	1757	1686
-1	s-koriongonadotropiini-b-alayksikkö,ihmisen,vapaa(kasvainmerkkiaine)	ug/l	Source	110	106
3026782	u-osmolaliteetti	mosm/kgh2o	Source	2715	1739
-1	u-epiteelisolu	e6/l	Source	2393	1466
-1	b-hkr	fl	Source	7241	5159
3004410	cb-hba1chy	mmol/mol	Source	51	35
3021614	p-rf	u/ml	Source	823	727
-1	tromboplastiiniaika,plasma	%	Source	674	494
3022756	s-kerulo	g/l	Source	1468	1392
4146454	p-omagluk		Extracted	1183	814
3018301	s-testo-v	pmol/l	Source	1390	1082
3027401	s-testo,p	%	Source	8	8
3020148	s-gadab		Extracted	1033	953
3032836	fp-c-pept		Extracted	530	455
3046279	p-pct		Extracted	1867	1154
3020191	s-etoh	promille	Source	1369	1077
-1	s-shbg		Extracted	1174	872
36032269	s-testovl		Extracted	567	462
3010144	sy-eryt	e6/l	Source	3559	2632
3022948	p-fe	umol/l	Source	2840	1754
3000850	u-epilevy	e6/l	Source	14634	8104
3030306	u-epipien	e6/l	Source	16238	8712
-1	p-k-pa	mmol/l	Source	197	166
-1	p-krea-pa	umol/l	Source	349	263
-1	p-na-pa	mmol/l	Source	200	168
3036481	p-kortisoli	nmol/l	Source	396	322
-1	kreatiinikinaasi	u/l	Source	821	688
3000081	s-klotsa	nmol/l	Source	37623	2643
3008832	s-dmklots	nmol/l	Source	13627	1506
3000081	s-klotsa	umol/l	Source	9451	1060
3008832	s-dmklots	umol/l	Source	8521	957
-1	seeruminhappamuusaste		Extracted	2429	1846
3021347	kalsium,ionisoitunut(s-)	mmol/l	Source	1680	1258
3023421	s-hbsab		Extracted	1017	925
3004905	fp-lipaas	u/l	Source	2158	480
-1	s-afmuut	u/l	Source	1489	1274
3001467	s-afluust	u/l	Source	3035	2444
3035400	s-afmaksa	u/l	Source	2957	2377
3045684	s-afmakro	u/l	Source	2840	2281
-1	du-moma	umol	Source	76	73
3013201	s-b2miglo	mg/l	Source	5767	3253
-1	iga/prealb		Extracted	1109	1006
3017895	s-hepyabg	u/ml	Source	4091	3848
-1	iga/sprealb		Extracted	7	7
-1	alkalinenfosfataasi,kokonaispitoisuus	u/l	Source	80	77
-1	alkalinenfosfataasi,maksaperäinenisoentsyymi	%	Source	76	73
-1	alkalinenfosfataasi,luustoperäinenisoentsyymi	%	Source	76	73
0	oma-p-gluk		Source	3169	1071
-1	p-okorsol	nmol/l	Source	206	113
-1	p-vkorsol	nmol/l	Source	160	114
-1	p-akorsol	nmol/l	Source	124	114
-1	s-oaldos	pmol/l	Source	200	113
3001788	s-valdos	pmol/l	Source	160	114
3001788	s-aaldos	pmol/l	Source	124	114
3011985	p-oreninm		Extracted	19	19
3011985	p-vreninm		Extracted	19	19
3011985	p-areninm		Extracted	19	19
3023103	s-k		Extracted	2007	1637
-1	u-sg		Extracted	1159	881
-1	b-mxa	ug/l	Source	430	332
-1	u-suhteellinentiheysstix		Extracted	564	472
-1	u-phstix		Source	990	730
-1	l-promyelosyytit	%	Source	4810	1722
-1	l-myelosyytit	%	Source	5057	1852
3002179	l-metamyelosyytit	%	Source	5048	1852
3004809	l-neutrofiilit,sauvatumaiset	%	Source	3474	1277
3017354	l-neutrofiilit,liuskatumaiset	%	Source	3535	1288
3004410	b-ghb-a1c	mmol/mol	Source	2058	863
-1	na	mmol/l	Source	1137	1030
-1	s-valpr-v	umol/l	Source	818	475
-1	s-ketiap	nmol/l	Source	678	419
3005785	p-ckmbm	ug/l	Source	372	292
3030467	u-lieriö	e6/l	Source	5122	1640
3023103	p-k		Source	386	330
3019550	p-na		Source	251	223
3013826	p-glukpoc	mmol/l	Source	957	449
3013826	p-glukpoc		Extracted	1562	715
3021589	e-erytbla	e9/l	Source	20528	2926
3021960	fs-folaatti	nmol/l	Source	4763	4136
-1	u-veri(kval)	estimate	Source	3055	1999
3010838	du-ca		Extracted	1284	779
3025549	du-krea		Extracted	278	199
3018980	s-karba		Extracted	446	214
3048469	s-ohkarba		Extracted	370	179
42868691	s-t4-vdi		Extracted	321	235
40763571	tffesat		Extracted	2726	1823
-1	na		Source	2882	1111
3018010	l-neut		Source	8004	1057
3006184	b-hb-vt	g/l	Source	2922	1356
3020460	p-crp-vt	mg/l	Source	6868	3235
-1	s-helicobacterpylori,iggvasta-aineet	u/ml	Source	36	35
3020460	c-reaktiivinenproteiini-pika(crp-pika)	mg/l	Source	1473	860
3021584	plasmaproteiinia,raskauteenliittyvä	mu/l	Source	315	284
3019145	koriongonadotropiini,b-alayksikkö,vapaa	ug/l	Source	238	207
3026361	erytrosyytit	e12/l	Source	16828	4694
3002385	erytrosyytit,tilavuusosuus	ratio	Source	16819	4687
3007461	trombosyytit	e9/l	Source	16801	4687
-1	sitrulliinipeptidi,vasta-aineet	u/ml	Source	486	459
-1	pikahb		Source	686	408
3000034	u-alb-mi		Extracted	472	239
3029187	p-probnpvt	ng/l	Source	196	86
-1	b-ghba1c-liuska		Source	69	38
3020460	b-crp-pika	mg/l	Source	2088	858
-1	p-neste-pika,p-k		Source	241	120
3020564	p-neste-pika,p-krea		Source	237	118
3019550	p-neste-pika,p-na		Source	242	120
3027238	p-tpoab	u/ml	Source	2613	2187
-1	nt-		Extracted	772	724
-1	s-hcgbv		Extracted	691	653
-1	b-suuretvärjäytymättömätsolut	e9/l	Source	169	152
-1	l-suuretvärjääntymättömätsolut	%	Source	170	153
3019897	b-rdw	%	Source	824	718
3035941	e-hemoglobiinikeskimassa	pg	Source	160	133
3025839	triglyseridit		Extracted	55	49
-1	p-apcres.		Extracted	757	715
-1	22108	s	Source	748	646
-1	p-varmtr	s	Source	1482	1152
-1	p-varmtt	%	Source	1488	1154
-1	p-la2	s	Source	494	404
-1	p-la1/la2		Source	491	402
-1	p-fs	s	Source	318	270
-1	p-fsl/fs		Source	313	267
3024316	p-viskos	mpas	Source	210	116
3024474	li-alb	mg/l	Source	3712	3440
3007368	li-igg		Extracted	506	486
3035999	li-laktaat	mmol/l	Source	4022	3323
3007798	li-igg-ind		Extracted	1104	1060
3009991	li-ace	u/l	Source	1194	1109
-1	b-fosfatidyylietanoli,verestä	umol/l	Source	1534	905
3023351	s-p�lyry	u/ml	Source	251	247
3003245	s-c1inh		Extracted	429	372
3000620	s-c3		Extracted	302	256
3017766	s-c4		Extracted	299	251
3023659	p-c1inhbk	%	Source	1419	1176
40762482	s-rprup3e		Extracted	17	17
40761872	s-rarah2e		Extracted	134	131
-1	s-rbere1e		Extracted	39	38
-1	s-cora9e		Extracted	107	106
-1	s-cora14e		Extracted	115	114
42528717	s-ranao3e		Extracted	64	64
3011841	s-rjugr1e		Extracted	71	71
21494262	s-rjugr3e		Extracted	34	34
3019420	s-trypt		Extracted	300	277
3021337	p-tni		Extracted	2409	1474
-1	u-ph-o	form	Source	1901	1421
40760109	s-toxoavi		Extracted	65	64
3010130	s-cmvabg	u/ml	Source	2769	2139
3001604	-mono	%	Source	1159	333
3013115	-eos	%	Source	1176	341
3006315	-baso	%	Source	1172	341
3017732	-neut	%	Source	1172	341
3002030	-lymph	%	Source	1159	333
-1	p-tromboplastiiniaika	%	Source	2769	1788
3013603	p-prostataspesifinenantigeeni	ug/l	Source	5953	3990
3020059	kalsium,albumiinikorjattu,plasmasta	mmol/l	Source	3555	1760
3019050	kudostransglutaminaasi,igavasta-aineet,seerumista	u/ml	Source	169	152
-1	kalsium,albumiinikorjattu,plasmasta(huom.alb-pitoisuus)	mmol/l	Source	680	520
3013826	p-gluk-vt		Source	1391	542
3004410	b-hba1cvt		Source	2236	565
3008691	as-amyl	u/l	Source	277	222
3002331	as-prot	g/l	Source	962	743
3026692	as-alb	g/l	Source	1131	817
-1	e-mcv	%	Source	3137	1375
-1	p-gfrtest		Extracted	1165	583
3024731	b-mcv	fl	Source	1253	819
-1	6808	mg/l	Source	281	271
3027946	ab-pco2		Extracted	3231	1524
-1	virtsanalb/kreasuhde	mg/mmol	Source	3051	2707
-1	hdl-kolesteroli	mmol/l	Source	7026	6157
3007368	li-igg	mg/l	Source	3924	3387
-1	s-igg-oc		Extracted	55	55
3020460	b-qr-crp	mg/l	Source	1850	764
0	pt-fib-4		Extracted	4463	3691
3021347	p-ca-iona		Extracted	4518	1518
3027801	ab-po2		Extracted	3265	1558
3014111	fp-laktaat		Extracted	2205	1065
3014218	ab-hco3-st		Extracted	2611	1097
3016431	p-ca-ion.		Extracted	4212	1354
3020779	p-urea		Extracted	5607	1831
3004410	b-hba1c/pika	mmol/mol	Source	452	183
3001784	s-psa-suh		Extracted	685	409
3004410	hba1c-vieri	mmol/mol	Source	111	65
3032836	fp-c-pept	nmol/l	Source	3064	1793
3019550	napika	mmol/l	Source	2233	1427
3023103	kpika	mmol/l	Source	2236	1430
3013826	glukpika	mmol/l	Source	2164	1393
3006442	kreapika	umol/l	Source	1573	1153
3000963	hbpika	g/l	Source	1101	831
3020485	s-paras	umol/l	Source	2597	1198
3012544	vp-happamuusaste		Source	2193	501
3027273	vp-shco3	mmol/l	Source	7251	1311
3030981	u-hyalie	e6/l	Source	15276	4894
-1	b-hemoglobiinipikahoitoyksiköt	g/l	Source	513	362
40764999	pt-gfreep		Extracted	770	564
-1	s-leveti	umol/l	Source	464	206
3012544	zb-ph		Source	4217	596
3038071	zb-po2	kpa	Source	4623	704
3021513	zb-pco2	kpa	Source	4618	704
3034037	zb-o2-vol	%	Source	4616	706
3016431	vb-ca-i7.4	mmol/l	Source	2427	924
3021347	vb-ca-ion	mmol/l	Source	2428	925
-1	zb-be	mmol/l	Source	2368	492
-1	zb-be		Extracted	2350	577
3006576	zb-ahco3	mmol/l	Source	4376	606
3024928	zb-hbo2sat	%	Source	4369	607
-1	fs-transferiininrautakyllästeisyys		Extracted	275	235
3002434	s-dnanab		Extracted	460	228
3003785	p-cea		Extracted	2762	1818
-1	-siitt.	e6/ml	Source	1198	651
-1	-pes.jäl	e6/ml	Source	499	278
-1	-pes.til	ml	Source	1411	688
3028026	p-igm		Extracted	2450	2032
3003171	s-aldos-p		Extracted	257	214
3011985	fp-renin		Extracted	140	115
-1	s-mehmyre	u/ml	Source	290	274
3008295	p-osmol		Extracted	508	420
3019396	u-amylp	u/l	Source	106	103
3025839	s-trigly		Extracted	1990	1689
3023602	s-kol-hdl		Extracted	1985	1686
3001308	s-kol-ldl		Extracted	1796	1548
3020460	p-crppika	mg/l	Source	947	656
-1	kromograniinia	nmol/l	Source	206	103
3026250	b-tacro	ug/l	Source	43350	1337
3021347	ca++	mmol/l	Source	16710	4219
3016431	ca++ph7.4	mmol/l	Source	16678	4214
3027653	p-mypa	mg/l	Source	1690	375
46236952	pt-gfre-3	ml/min/173m2	Source	1588	433
3019900	fp-kol-ind		Source	2479	1698
-1	b-cd4sup	ng/ml	Source	43	23
3002434	s-dnanab	iu/ml	Source	3110	1496
-1	s-borrabg	responseequivalent/ml	Source	1755	1316
-1	14401	ug/l	Source	100	54
3027450	s-ssbab	u/ml	Source	1136	744
3026250	b-tacro		Extracted	1981	491
-1	p-troponiini	ng/l	Source	51	43
3020059	kalsium,albumiinikorjattu,plasma	mmol/l	Source	3434	1542
-1	happamuusaste,kapillaariveri		Source	1456	633
3028271	laktaatti(verikaasulaite),kapillaariveri	mmol/l	Source	357	196
3015235	bikarbonaatti(aktuaali),kapillaariveri	mmol/l	Source	1757	737
-1	emäsylimäärä,kapillaariveri		Extracted	991	430
-1	hemoglobiini(totaali),kapillaariveri	g/l	Source	1664	694
-1	glukoosi(verikaasulaite),kapillaariveri	mmol/l	Source	366	204
-1	dna,natiivi,vasta-aineet	kiu/l	Source	113	64
-1	cb-inr,pikamääritys		Extracted	193	190
-1	b-ketostix		Extracted	27	22
-1	b-gluk-vt		Extracted	154	137
-1	u-phstix		Extracted	1286	982
3026782	u-osmol		Extracted	2410	1967
3008295	s-osmol		Extracted	748	623
3016244	fp-insu	mu/l	Source	1845	1164
3012898	u-urea	mmol/l	Source	717	438
3009471	s-ffa	mmol/l	Source	518	96
3049714	s-pinp	ug/l	Source	3540	1641
3041449	fp-ctx	ug/l	Source	1278	803
3013826	p-gluc	mmol/l	Source	904	448
3051387	cb-crp(qr)	mg/l	Source	3601	1138
-1	ns-eos		Source	89	89
3013650	b-neut		Source	2289	712
3003191	p-hcg-tot		Extracted	1193	856
3020460	s-crp		Source	909	400
-1	cu-albumiini	ug/min	Source	32	27
40761511	b-pvk+t		Extracted	7693	3919
3024731	e-erytrosyyttienkeskitilavuus	fl	Source	7549	3786
3019900	kolesteroli,plasmasta,paastotilassa(fp-kol)	mmol/l	Source	3522	2434
3023602	kolesteroli,highdensitylipoprotein,plasmasta,paastotilassa(fp-kol-hdl)	mmol/l	Source	3523	2434
3025839	triglyseridit,plasmasta,paastotilassa(fp-trigly)	mmol/l	Source	3521	2434
3004410	b-ghba1c-oma	%	Source	360	85
3003985	p-ohbutyr	mmol/l	Source	1034	385
3037121	u-prot		Source	570	219
-1	cp-inr-vt		Source	1524	228
-1	levyepiteelit	e6/l	Source	311	289
-1	pienetepiteelisolut	e6/l	Source	264	245
3020491	pt-gluk-0h	mmol/l	Source	955	621
3015024	pt-gluk-1h	mmol/l	Source	773	513
-1	pt-gluk-2h	mmol/l	Source	1499	1089
3005757	p-fv	%	Source	6898	2891
3011547	p-fvii	%	Source	1813	1549
3005353	p-fii	%	Source	876	787
3004409	p-fx	%	Source	911	780
3019250	p-fxiii	%	Source	2084	1172
40770918	p-vwf-akt	%	Source	4338	2308
-1	p-fviiit	%	Source	361	145
3028626	cb-po2		Extracted	1241	434
-1	12510	umol/l	Source	160	120
3051611	-l-ind		Extracted	4729	1830
3023659	s-c1inhbk	%	Source	404	366
3021960	fp-folaat	nmol/l	Source	855	701
3000330	u-suhti-o		Extracted	5268	2359
3026782	u-osmoest		Extracted	5252	2364
3000067	fp-pth		Source	1981	659
0	l-blast	%	Source	5230	1673
43055361	l-meta	%	Source	6149	1881
3004809	l-sauva	%	Source	4826	1346
3013727	l-liuska	%	Source	4519	1275
-1	u-eryt	form	Source	1189	540
3002385	e-erytrosyytiit,kokojakaumaprosentti	%	Source	1882	1146
3017732	neutrofiilit	e9/l	Source	10477	1540
3013115	eosinofiilit	e9/l	Source	676	513
3005013	s-fpsa	ug/l	Source	29	28
40763571	transf-sat	%	Source	1643	688
3027923	p-c-pept	nmol/l	Source	1597	790
3001784	psa-vapaa/totaali-suhde,plasmasta	%	Source	1183	523
3047181	laktaatti,verestä,pikatesti	mmol/l	Source	718	499
-1	happamuusaste,laskimoverestä,pikatesti		Source	707	486
-1	hiilidioksidiosapaine,laskimoverestä,pikatesti	kpa	Source	707	486
-1	emäsylimäärä,laskimoverestä,pikatesti		Extracted	273	203
40763571	transferriininrautakyllästeisyys	%	Source	2629	1598
-1	tehtyposantutk.rek.siirtoavarten	ug/l	Source	128	102
-1	uraatti,plasmasta	umol/l	Source	3180	1244
-1	p-digoks		Extracted	126	63
-1	fp-gluk,t		Extracted	749	553
40764999	pt-gfre-cg		Extracted	967	704
-1	vp-gluk-0h		Extracted	382	308
-1	p-digoks	nmol/l	Source	889	307
-1	l-eosonofiilit	%	Source	5793	2919
3001784	s-psa-v/t		Extracted	584	274
3013603	s-psa-suh	ug/l	Source	116	79
3006184	b-hb-vt		Extracted	280	210
3020460	p-crp-vt		Extracted	729	425
3020564	p-krea-vt		Extracted	420	171
3020460	b-crp-o	mg/l	Source	1516	637
-1	l-monosyytit+muut	%	Source	209	194
3011985	p-reniinm	mu/l	Source	35	30
-1	fp-kol-ldl	mmol/	Source	19	19
3035062	s-afmaks1	u/l	Source	199	173
3036185	s-afmaks2	u/l	Source	205	180
40764999	ckd-epi-yhtälö	ml/min/173m2	Source	12959	2203
3001784	p-prostataspesifinenantigeeni,suhde	%	Source	1189	821
-1	plasmankalium(k)	mmol/l	Source	2406	636
-1	verenvalkosolut	e9/l	Source	2841	644
-1	plasmannatrium(k)	mmol/l	Source	2417	635
-1	plasmankreatiniini(k)	umol/l	Source	2427	634
3036035	p-vwf-ag	%	Source	3315	1668
3001604	l-monos	e9/l	Source	2608	806
3021589	b-erytroblastit		Extracted	10379	3507
3029937	albumiini(kval)	estimate	Source	1803	1146
3035350	asetoniaineet(kval)	estimate	Source	1981	1210
3045424	erytrosyytit(kval)	estimate	Source	2406	1608
3020650	glukoosi(kval)	estimate	Source	2596	1661
3045414	leukosyytit(kval)	estimate	Source	2233	1574
3021601	nitriitti(kval)	estimate	Source	2448	1667
-1	osmolaliteetti	mosm/kgh2o	Source	49	32
-1	s-b12-vitamiini,transkobalamiiniii:nsitoutunut	pmol/l	Source	1049	993
3018251	fs-glukoosi	mmol/l	Source	854	735
3020564	fs-kreatiniini	umol/l	Source	1046	772
3019150	u-suhteellinentiheys		Source	9585	5561
40764999	pt-glomerulussuodosnopeus,pt-gfreepiestimoitu,ckd-epi-kaava	ml/min/173m2	Source	6933	3729
3020682	u-alb/kre	mg/mmol	Source	2591	1381
3025149	s-bopeaba	iu/ml	Source	1073	1000
3026048	s-bopeabg	iu/ml	Source	1168	1091
3015171	s-enaab		Source	180	178
3021347	p-ca-ion:	mmol/l	Source	626	281
3016431	p-caio7.4:	mmol/l	Source	608	277
3014218	ap-hco3st	mmol/l	Source	750	327
3000963	b-hb:	g/l	Source	625	280
3023103	p-k:	mmol/l	Source	625	280
3019550	p-na:	mmol/l	Source	621	280
3013826	p-gluk:	mmol/l	Source	627	281
3014576	p-cl:	mmol/l	Source	616	280
-1	b-hhb	%	Source	580	265
3016431	s-caion7.4	mmol/l	Source	5310	1513
3036535	s-tygl	ug/l	Source	8555	1704
3025547	s-tygl-va	u/ml	Source	1182	437
42529215	p-fsh		Extracted	1935	1629
3012565	du-tilav		Extracted	361	253
3024172	s-epo		Extracted	951	874
3004775	cu-tilav		Extracted	792	519
3016750	cu-kesto		Extracted	785	517
3050449	cu-alb		Extracted	1778	1224
3013742	p-prealb		Extracted	1793	1322
-1	s-allige,kissa(hilse)/katt(mjäll)	u/ml	Source	109	109
-1	s-allige,pujo/grabo	u/ml	Source	115	115
3045781	s-inhibb	ng/l	Source	1492	644
