OMOP_CONCEPT_ID	TEST_NAME	MEASUREMENT_UNIT	TEST_OUTCOME	n_TEST_OUTCOME	n_subjects
3004410	b-ghba1c-o		H	27	20
3004410	b-ghba1c-oma	%	H	238	63
3004410	b-ghba1c-oma	%	N	122	42
3004410	b-ghba1c/	%	N	192	95
3004410	b-ghba1c/	%	H	374	131
3004410	b-ghba1c/		H	10	9
3004410	b-ghba1c/p	%	N	69	56
3004410	b-ghba1c/p	%	H	437	183
3004410	b-ghba1c/pika	%	H	568	285
3004410	b-ghba1c/pika	%	N	151	108
3004410	b-ghba1cp	%	N	92	76
3004410	b-ghba1cp	%	A	401	200
3004410	b-ghbpika		A	118	43
-1	b-gle1		N	9	9
3020491	b-gluk	mmol/l	A	301	133
3020491	b-gluk	mmol/l	N	86	84
3020491	b-gluk		N	45	39
-1	b-gluk-oma		H	41	32
-1	b-gluk-pt		A	15	15
-1	b-gluk-pt	mmol/l	A	33	31
-1	b-gluk-vt	mmol/l	H	38	30
-1	b-gluk-vt	mmol/l	N	20	19
-1	b-gluk/pi		H	956	420
-1	b-gluk/pi	mmol/l	H	225	161
-1	b-gluk/pi	mmol/l	N	70	66
-1	b-gluk/pi		N	160	96
3020491	b-gluk/pik	mmol/l	H	790	469
3020491	b-gluk/pik	mmol/l	N	149	130
-1	b-gluk/pika		H	1332	817
-1	b-gluk/pika		N	245	197
-1	b-glukoche		N	71	52
-1	b-happamuusaste		A	234	141
3000963	b-hb	g/l	N	1621179	295248
3000963	b-hb	g/l	A	2638820	198912
3000963	b-hb		L	83150	17789
3000963	b-hb	g/l	L	1167868	102941
3000963	b-hb		N	84740	26584
3000963	b-hb		A	234979	42228
3000963	b-hb	g/l	H	85164	31283
3000963	b-hb	g/l	AA	160	85
3000963	b-hb		H	9207	4738
-1	b-hb	e9/l	N	327	268
-1	b-hb	e9/l	A	192	152
3000963	b-hb	g/l	LL	21314	5457
3000963	b-hb		LL	582	303
3000963	b-hb		AA	25	21
-1	b-hb	e12/l	N	11	11
-1	b-hb-a1	mmol/mol	N	12	11
3004410	b-hb-a1c	mmol/mol	A	3295	977
3004410	b-hb-a1c	%	A	11322	4865
3004410	b-hb-a1c	%	H	7736	4160
3004410	b-hb-a1c	%	N	3538	2539
3004410	b-hb-a1c		A	4356	2294
3004410	b-hb-a1c		H	4461	2185
3004410	b-hb-a1c		N	2488	1695
3004410	b-hb-a1c	mmol/mol	N	1617	1337
-1	b-hb-a1c	%/mmol	N	6	6
3004410	b-hb-a1c		L	25	24
-1	b-hb-a1c	%/mmol	H	13	9
3004410	b-hb-a1c	mmol/mol	H	68	52
-1	b-hb-a1c	mmol/l	N	9	6
3023081	b-hb-co	%	A	5165	2226
3023081	b-hb-co	%	N	1446	377
3023081	b-hb-co		A	273	178
3023081	b-hb-co	%	H	52	33
3010517	b-hb-co.	%	A	74	30
-1	b-hb-ef		N	40	40
3018738	b-hb-f		N	432	175
3018738	b-hb-f	%	A	83	20
3018738	b-hb-f	%	N	192	55
3018738	b-hb-f	%	H	302	45
3032868	b-hb-fr		N	81	79
3032868	b-hb-ief		N	45	44
3007930	b-hb-met	%	N	1485	384
3007930	b-hb-met	%	A	698	355
3007930	b-hb-met		A	22	22
3007930	b-hb-met	%	H	23	10
3007930	b-hb-met.	%	A	111	24
-1	b-hb-o	g/l	L	18	16
-1	b-hb-opik		A	25	22
3000963	b-hb-p	g/l	A	12	10
3000963	b-hb-pt		N	86	77
3000963	b-hb-pt		A	60	46
3000963	b-hb-pt	g/l	N	274	232
3000963	b-hb-pt	g/l	A	228	188
3000963	b-hb-th	g/l	N	68	48
3000963	b-hb-th	g/l	L	21	17
3006184	b-hb-vt	g/l	N	110	102
3006184	b-hb-vt	g/l	L	80	53
3006184	b-hb-vt	g/l	H	16	14
3006184	b-hb-vt		A	39	27
3006184	b-hb-vt	g/l	A	138	86
3006184	b-hb-vt		N	63	46
3000963	b-hb/pika	g/l	N	1499	993
3000963	b-hb/pika	g/l	L	838	484
3000963	b-hb/pika	g/l	H	91	76
3000963	b-hb:	g/l	A	385	156
-1	b-hba/b-d		N	9	9
3004410	b-hba1c		N	40003	22307
3004410	b-hba1c	mmol/mol	A	365071	72821
3004410	b-hba1c	mmol/mol	H	229890	54287
3004410	b-hba1c	mmol/mol	N	283734	149768
3004410	b-hba1c		A	110257	28728
-1	b-hba1c	mmol/m	N	863	803
3004410	b-hba1c		H	53254	17881
-1	b-hba1c	mmol/m	H	170	155
3004410	b-hba1c		L	804	626
-1	b-hba1c	mmol/ml	N	121	98
-1	b-hba1c	mmol/ml	H	16	14
-1	b-hba1c	mmol/m	A	723	616
-1	b-hba1c	mmol	A	438	174
3004410	b-hba1c	%	A	320	214
3004410	b-hba1c	mmol/mol	L	122	91
-1	b-hba1c	mmol/l	N	121	80
3004410	b-hba1c	%	N	20	13
3004410	b-hba1c	%	H	56	28
3004410	b-hba1c-e	mmol/mol	H	23	12
-1	b-hba1c-opikamittari		N	34	30
3004410	b-hba1c-p	mmol/mol	A	640	231
3004410	b-hba1c-p	mmol/mol	H	156	98
3004410	b-hba1c-p	mmol/mol	N	8	8
3004410	b-hba1c-p	%	H	68	57
3004410	b-hba1c-p	%	A	62	30
3004410	b-hba1c-p		A	25	23
3004410	b-hba1c/p	mmol/mol	N	193	95
3004410	b-hba1c/p	mmol/mol	H	373	131
3004410	b-hba1c/p		H	10	9
3004410	b-hba1c/pika	mmol/mol	H	341	150
3004410	b-hba1c/pika	mmol/mol	N	102	60
3004410	b-hba1cp	mmol/mol	A	7418	1620
3004410	b-hba1cp	%	A	1223	532
3004410	b-hba1cp	mmol/mol	N	995	458
3004410	b-hba1cp	%	N	344	246
3004410	b-hba1cp		N	16	15
3004410	b-hba1cp	mmol/mol	H	24	23
3004410	b-hba1cp		A	12	12
3004410	b-hba1cpi	mmol/mol	H	6	6
3004410	b-hba1cvt	mmol/mol	A	7039	1220
3004410	b-hba1cvt	%	A	5127	634
3004410	b-hba1cvt	mmol/mol	N	1645	682
3004410	b-hba1cvt	%	N	929	373
3004410	b-hba1cvt	mmol/mol	H	1049	351
3004410	b-hba1cvt		A	84	59
3004410	b-hba1cvt		N	52	45
-1	b-hbf-fc		N	64	63
-1	b-hbf-fc	%	H	10	10
-1	b-hbf-fc	%	A	6	6
-1	b-hbfvol		N	60	59
-1	b-hbfvol	ml	H	10	10
3000963	b-hbhoi	g/l	A	205	152
-1	b-hbhplc		N	74	73
3000963	b-hbp	g/l	L	703	368
3000963	b-hbp	g/l	H	277	229
3000963	b-hbp	g/l	N	928	182
3000963	b-hbpika	g/l	A	58	52
3000963	b-hbpvk	g/l	A	35	11
-1	b-hbvt	g/l	L	20	19
-1	b-hbvt	g/l	N	9	9
-1	b-hcm-d		A	6	6
-1	b-hcmmut		N	22	22
3006576	b-hco3	mmol/l	A	1583	403
-1	b-hemat		N	42	11
-1	b-hematokriitti	osuus	N	17	8
-1	b-hematologisenpotilaanperuskaryotyypinmääritys		N	38	38
-1	b-hemfuus		N	12	12
-1	b-hemmut		N	10	10
3000963	b-hemoglobiini	g/l	N	55250	26021
3000963	b-hemoglobiini	g/l	A	44938	8529
3000963	b-hemoglobiini	g/l	L	10311	3135
3000963	b-hemoglobiini	g/l	H	1272	818
3000963	b-hemoglobiini		A	80	64
3000963	b-hemoglobiini		N	94	92
3000963	b-hemoglobiini	g/l	LL	15	12
-1	b-hemoglobiini,pikatesti	g/l	A	17	16
-1	b-hemoglobiini,poc-tutkimus	g/l	N	330	118
-1	b-hemoglobiini,poc-tutkimus	g/l	L	99	32
-1	b-hemoglobiini,poc-tutkimus	g/l	H	19	8
-1	b-hemoglobiini,vieritutkimus	g/l	A	24	19
-1	b-hemoglobiini,vieritutkimus	g/l	N	10	9
3004410	b-hemoglobiini-a1c	mmol/mol	H	8366	5782
3004410	b-hemoglobiini-a1c	mmol/mol	N	27722	22932
-1	b-hemoglobiini-a1c	mmol/m	A	2294	1930
3004410	b-hemoglobiini-a1c	mmol/mol	A	10224	6084
-1	b-hemoglobiini-a1c	mmol/m	N	168	159
3004410	b-hemoglobiini-a1c		A	102	71
3004410	b-hemoglobiini-a1c		N	32	31
-1	b-hemoglobiini-a1c	mmol/m	H	13	12
-1	b-hemoglobiini-a1c,(mmol/mol)pika,hoitoyksiköt	mmol/mol	H	262	138
-1	b-hemoglobiini-a1c,glykoitunut	%	N	353	326
-1	b-hemoglobiini-a1c,glykoitunut	mmol/mol	N	208	169
-1	b-hemoglobiini-a1c,glykoitunut	%	A	92	71
-1	b-hemoglobiini-a1c,glykoitunut		A	12	12
-1	b-hemoglobiini-a1c,glykoitunut		N	48	48
-1	b-hemoglobiini-a1c,glykoitunut	mmol/mol	A	63	37
-1	b-hemoglobiini-a1c,glykoitunut(ko)		N	20	18
-1	b-hemoglobiini-a1c,pika		A	17	10
-1	b-hemoglobiini-a1c,verestä	mmol/mol	N	32	30
-1	b-hemoglobiini-a1c,verestä	mmol/m	N	26	24
-1	b-hemoglobiini-a1c,verestä	mmol/mol	A	52	32
-1	b-hemoglobiini-a1c,verestä	mmol/m	A	29	22
-1	b-hemoglobiinia1c,glykoitunut,pikatesti,osavastauspika-ghb-a1c	%	H	30	22
-1	b-hemoglobiinia1c,glykoitunut,pikatesti,osavastauspika-hba1c	mmol/mol	H	30	22
-1	b-hemoglobiinipikahoitoyksiköt	g/l	A	37	29
-1	b-hemoglobiinipikahoitoyksiköt	g/l	L	203	139
-1	b-hemoglobiinipikahoitoyksiköt	g/l	H	30	24
3000963	b-hemoglobiinipvk:nosana	g/l	N	325	231
3000963	b-hemoglobiinipvk:nosana	g/l	A	11	10
-1	b-hemoglopiini	g/l	N	103	51
-1	b-hemoglopiini	g/l	A	96	35
3027955	b-hemok-d		N	24	24
40760871	b-heparab		N	91	79
3043870	b-hepartp	u/ml	N	46	43
3043870	b-hepartp		N	89	72
-1	b-heptem		N	50	44
-1	b-hfe-d		N	155	154
3035060	b-hg	nmol/l	A	12	8
3035060	b-hg	nmol/l	N	11	8
3029493	b-hhv6nh		N	356	112
3009542	b-hkr	%	N	1446662	218716
3009542	b-hkr	ratio	A	1489407	126837
3009542	b-hkr		L	62578	14275
3009542	b-hkr	ratio	L	211081	24175
3009542	b-hkr		N	109888	33118
3009542	b-hkr	%	L	771106	63377
3009542	b-hkr		A	197058	38931
3009542	b-hkr	ratio	N	385389	102183
3009542	b-hkr	%	A	682915	68976
3009542	b-hkr	%	H	77158	28623
3009542	b-hkr	ratio	H	21288	7472
3009542	b-hkr		H	8004	4058
-1	b-hkr	l/l	L	365	167
-1	b-hkr	l/l	N	658	465
-1	b-hkr	l/l	H	84	58
-1	b-hkr	fl	N	3893	2958
3009542	b-hkr	ratio	AA	147	59
-1	b-hkr	fl	H	136	107
-1	b-hkr	fl	L	203	154
-1	b-hkr	l/l	A	41	40
3009542	b-hkr		AA	26	18
-1	b-hkr(erytrosyytit,tilavuusosuus)	osuus	H	300	174
-1	b-hkr(erytrosyytit,tilavuusosuus)	osuus	L	3087	485
-1	b-hkr(erytrosyytit,tilavuusosuus)	osuus	A	10097	2331
-1	b-hkr(erytrosyytit,tilavuusosuus)		A	19	16
3009542	b-hkr.fol		A	32	28
3009542	b-hkr.fol	%	A	9	8
3009542	b-hkrhoi		A	65	52
-1	b-hkrhoi	osuus	A	6	6
3009542	b-hkrp	%	N	1004	185
3009542	b-hkrp	%	L	206	40
3009542	b-hkrp	%	H	67	26
-1	b-hla		A	72	38
-1	b-hla-a,g-ryhmä,dna-tutkimus,ngs		N	6	6
-1	b-hla-b,g-ryhmä,dna-tutkimus,ngs		N	6	6
-1	b-hla-bw		N	117	117
-1	b-hla-c,g-ryhmä,dna-tutkimus,ngs		N	6	6
-1	b-hla-dpb1,g-ryhmä,dna-tutkimus,ngs		N	6	6
-1	b-hla-dqb1,g-ryhmä,dna-tutkimus,ngs		N	6	6
-1	b-hla-drb1,g-ryhmä,dna-tutkimus,ngs		N	6	6
-1	b-hla1mun		N	142	138
-1	b-hla1pk		N	68	67
-1	b-hla2frk		N	33	32
-1	b-hla2ppr		N	7	7
-1	b-hla2prk		N	19	19
-1	b-hlaabac		N	20	20
3024471	b-hlaad		N	358	355
40760409	b-hlaadt		N	29	29
-1	b-hlaag		N	26	26
-1	b-hlabd		N	369	363
40760410	b-hlabdt		N	29	29
-1	b-hlabg		N	26	26
46236302	b-hlacdt		N	30	30
-1	b-hlacg		N	24	24
-1	b-hladpb1g		N	24	24
3013862	b-hladpbd		N	29	29
-1	b-hladqb1g		N	24	24
40763590	b-hladqbd		N	30	30
-1	b-hladrb1g		N	25	25
3024932	b-hladrbd		N	346	343
3024932	b-hladrld		N	25	25
3045683	b-hlakeli		N	100	98
3045683	b-hlakeli		A	260	259
-1	b-hlamaks		N	106	104
-1	b-hlanark		N	11	11
-1	b-hlareu		N	7	7
-1	b-hlasyke		N	96	92
-1	b-hlatrb		N	65	53
-1	b-hlax-o		N	8	8
-1	b-hnpcy-d		N	45	45
-1	b-hunt-d		N	9	9
-1	b-hyytymistekijävgeeni,dna-tutkimus		N	12	11
-1	b-igshm		N	65	65
-1	b-inhibit	%	A	9	9
3022217	b-inr-pik		N	748	708
3022217	b-inr-pik		L	229	224
3022217	b-inr-pik		A	11	11
3022217	b-inr-pt	inr	A	26	23
-1	b-inr-vt		A	295	49
-1	b-inr-vt		H	13	9
3022217	b-inrpika		A	1505	52
3022217	b-inrpika	inr	A	1540	51
3041678	b-intem		N	131	102
21494670	b-jak2-d		N	733	723
-1	b-jak2-geeninmutaatioanalyysiverestä		N	25	25
-1	b-jcv		A	9	7
-1	b-jcv-ab,tutkimusnäyte		N	9	9
42868647	b-jcvab		A	9	8
-1	b-jcvind		A	8	6
-1	b-jk-a		A	6	6
3023103	b-k	mmol/l	A	11572	3465
3023103	b-k		A	1886	534
-1	b-k(pika)	mmol/l	N	26	24
-1	b-k-pt		N	93	79
-1	b-k-pt	mmol/l	A	60	54
-1	b-k-pt	mmol/l	N	418	343
-1	b-k-pt		A	20	18
3023103	b-k-v	mmol/l	A	18	17
-1	b-k-v		A	18	15
-1	b-k-vt	mmol/l	N	139	108
3023103	b-kalium	mmol/l	L	160	73
3023103	b-kalium	mmol/l	N	1255	380
3023103	b-kalium	mmol/l	A	1887	715
3023103	b-kalium	mmol/l	H	202	78
-1	b-kalium,kokoveren	mmol/l	N	7	7
-1	b-kalium,pikatesti,veri	mmol/l	A	14	14
3006315	b-kdiffi,b-baso	e9/l	N	462	59
3013115	b-kdiffi,b-eos	e9/l	N	253	53
3013115	b-kdiffi,b-eos	e9/l	H	29	11
3013115	b-kdiffi,b-eos	e9/l	L	184	6
3019198	b-kdiffi,b-lymf	e9/l	N	401	50
3019198	b-kdiffi,b-lymf	e9/l	L	64	11
3001604	b-kdiffi,b-monos	e9/l	N	387	49
3001604	b-kdiffi,b-monos	e9/l	H	77	15
3017732	b-kdiffi,b-neut	e9/l	N	408	46
3017732	b-kdiffi,b-neut	e9/l	H	46	19
3019069	b-kdiffi,baso	%	N	453	59
3019069	b-kdiffi,baso	%	H	16	6
3006504	b-kdiffi,eos	%	L	227	21
3006504	b-kdiffi,eos	%	N	233	45
3006504	b-kdiffi,eos	%	H	9	7
3002030	b-kdiffi,lymf	%	N	423	49
3002030	b-kdiffi,lymf	%	L	45	20
3019069	b-kdiffi,mono	%	N	439	52
3019069	b-kdiffi,mono	%	H	30	13
3018010	b-kdiffi,neut	%	N	421	49
3018010	b-kdiffi,neut	%	H	43	18
-1	b-kefabat	%	N	8	8
-1	b-kel-k		A	6	6
-1	b-keljkfy		N	35	35
-1	b-keto		N	8	6
3008116	b-keton-sn	mmol/l	N	10	8
-1	b-ketoniaineet(pikatesti)sormenpääverestä		N	24	21
-1	b-kim-fd		N	767	112
-1	b-klebsiellapneumoniaegroup		A	8	7
21493619	b-kllfish		N	84	80
3014576	b-kloridi	mmol/l	N	992	323
3014576	b-kloridi	mmol/l	A	2134	567
3014576	b-kloridi	mmol/l	L	315	74
3014576	b-kloridi	mmol/l	H	167	60
40771901	b-kml-qr		N	550	89
-1	b-ko/adp1		A	34	26
-1	b-ko/adp1	s	N	114	105
-1	b-ko/adp1	s	A	183	138
-1	b-ko/adp1	s	H	100	85
-1	b-ko/adp1		N	8	6
-1	b-ko/adp1		H	17	15
-1	b-ko/adp2		A	30	21
-1	b-ko/adp2	s	N	114	104
-1	b-ko/adp2	s	A	190	146
-1	b-ko/adp2	s	H	94	81
-1	b-ko/adp2		N	9	7
-1	b-ko/adp2		H	22	19
-1	b-ko/adp3	s	A	24	23
-1	b-ko/adp3	s	H	7	7
-1	b-ko/epi1	s	A	142	113
-1	b-ko/epi1		H	30	25
-1	b-ko/epi1	s	N	135	124
-1	b-ko/epi1	s	H	59	53
-1	b-ko/epi1		N	8	6
-1	b-ko/epi1		A	66	51
-1	b-ko/epi1	s	L	10	10
-1	b-ko/epi2		A	65	51
-1	b-ko/epi2	s	N	130	124
-1	b-ko/epi2	s	A	129	102
-1	b-ko/epi2	s	H	65	57
-1	b-ko/epi2	s	L	14	14
-1	b-ko/epi2		N	8	6
-1	b-ko/epi2		H	26	22
-1	b-ko/epi3	s	H	11	10
-1	b-ko/epi3	s	A	37	34
3026470	b-koboltti	ug/l	A	99	65
-1	b-konediffi,5-osanen,osavastausb-baso	e9/l	N	154	30
-1	b-konediffi,5-osanen,osavastausb-eos	e9/l	N	83	22
-1	b-konediffi,5-osanen,osavastausb-lymf	e9/l	N	138	27
-1	b-konediffi,5-osanen,osavastausb-lymf	e9/l	L	13	6
-1	b-konediffi,5-osanen,osavastausb-monos	e9/l	H	29	10
-1	b-konediffi,5-osanen,osavastausb-monos	e9/l	N	124	25
-1	b-konediffi,5-osanen,osavastausb-neut	e9/l	H	23	8
-1	b-konediffi,5-osanen,osavastausb-neut	e9/l	N	126	24
-1	b-konediffi,5-osanen,osavastausbaso	%	N	153	30
-1	b-konediffi,5-osanen,osavastauseos	%	N	73	20
-1	b-konediffi,5-osanen,osavastauseos	%	L	76	9
-1	b-konediffi,5-osanen,osavastauseos	%	H	8	6
-1	b-konediffi,5-osanen,osavastauslymf	%	L	16	7
-1	b-konediffi,5-osanen,osavastauslymf	%	N	137	28
-1	b-konediffi,5-osanen,osavastausmono	%	H	14	8
-1	b-konediffi,5-osanen,osavastausmono	%	N	144	27
-1	b-konediffi,5-osanen,osavastausneut	%	N	136	28
-1	b-konediffi,5-osanen,osavastausneut	%	H	17	9
-1	b-kopoltti		A	18	16
-1	b-kras-fd		N	14	11
40762887	b-krea		A	164	120
-1	b-krea(pika)	umol/l	H	8	8
-1	b-krea(pika)	umol/l	N	16	15
-1	b-krea-pt		N	78	70
-1	b-krea-pt	umol/l	A	269	216
-1	b-krea-pt	umol/l	N	275	242
-1	b-krea-pt		A	46	36
-1	b-krea-vt	mmol/l	N	93	76
-1	b-krea-vt	mmol/l	L	13	11
-1	b-krea-vt	mmol/l	H	49	37
-1	b-kreases	umol/l	A	241	79
-1	b-kreatiniini	umol/l	N	11	11
-1	b-kreatiniini	umol/l	A	10	9
-1	b-kreatiniini,pikatesti,veri	umol/l	A	76	67
40765096	b-kromhem		N	35	34
-1	b-kromi	ug/l	A	234	192
-1	b-kromi		N	44	44
-1	b-kromi		A	20	18
-1	b-kromi	ug/l	N	36	36
-1	b-kromikobolttititaani		N	89	89
40765089	b-kromos		N	397	394
3013707	b-la	mm/h	A	170734	55092
3013707	b-la	mm/h	N	255022	120960
3013707	b-la		A	29171	13469
3013707	b-la	mm/h	H	66325	29868
3013707	b-la		N	15472	10503
3013707	b-la		H	8995	5383
-1	b-la	mmol	A	126	41
3013707	b-la		L	56	54
3013707	b-la	mm/h	AA	61	38
-1	b-la	mm	N	49	37
-1	b-la	form	H	7	7
-1	b-la	mmol	N	12	12
43534045	b-lakt-d		N	4727	4573
43534045	b-lakt-d		A	105	105
3047181	b-laktaat		A	9	8
3047181	b-laktaat	mmol/l	A	57	46
3047181	b-laktaat	mmol/l	N	7	6
-1	b-laktaatti,päivystystutkimus	mmol/l	H	448	184
-1	b-laktaatti,päivystystutkimus	mmol/l	A	2440	976
-1	b-laktaatti,päivystystutkimus	mmol/l	N	1347	514
-1	b-laktaatti,päivystystutkimus	mmol/l	L	30	16
-1	b-laktaatti,vierilaitteella	mmol/l	N	7	7
-1	b-laktaatti,vieritutkimus	mmol/l	N	21	11
3047181	b-lakteh	mmol/l	A	122	48
3047181	b-laktevt	mmol/l	A	138	96
3047181	b-laktevt		A	172	131
3047181	b-laktevt	mmol/l	N	32	16
-1	b-laktoosi-intoleranssi,dna-tutkimus		N	53	51
3047181	b-laktteh	mmol/l	A	14753	3977
3047181	b-laktteh		A	2389	686
3015183	b-lap	mm/h	H	234	196
3013707	b-lasko	mm/h	N	3705	3031
3013707	b-lasko	mm/h	A	1809	970
3013707	b-lasko	mm/h	H	1063	742
3013707	b-lasko		A	37	27
3013707	b-lasko		N	19	18
-1	b-lcd34		N	191	118
-1	b-ldlre-4		N	7	7
-1	b-ldlre-d		N	176	167
-1	b-ldlre-d		A	21	21
3010813	b-leuc	e9/l	A	1251	390
3010813	b-leuc	e9/l	H	101	85
-1	b-leuc-v		A	524	360
3010813	b-leuk	e9/l	A	2150372	255236
3010813	b-leuk		H	632150	90986
3010813	b-leuk	e9/l	N	678714	207315
3010813	b-leuk		N	1085520	142690
3010813	b-leuk		A	283756	72949
3010813	b-leuk	e9/l	H	407971	111484
3010813	b-leuk		L	70062	12587
3010813	b-leuk	e9/l	L	35279	11607
-1	b-leuk	g/l	A	66	55
3010813	b-leuk		LL	4587	466
3010813	b-leuk	e9/l	AA	365	200
-1	b-leuk	g/l	N	254	239
3010813	b-leuk	e9/l	LL	116	44
3010813	b-leuk	e9/l	HH	312	111
3010813	b-leuk		HH	862	105
3010813	b-leuk		AA	24	20
3010813	b-leuk-o		A	31	30
3010813	b-leuk-pt		N	115	94
3010813	b-leuk-pt		A	101	89
3010813	b-leuk-pt	e9/l	N	319	278
3010813	b-leuk-pt	e9/l	A	280	242
3010813	b-leuk-vt	e9/l	N	656	615
3010813	b-leuk-vt	e9/l	H	430	394
3010813	b-leuk-vt	e9/l	A	465	271
3010813	b-leuk-vt	e9/l	L	21	21
3010813	b-leuk-vt		N	205	76
3010813	b-leuk-vt		A	171	84
-1	b-leukdiffpikanäyte	e9/l	N	13	12
-1	b-leukos		N	35	26
3010813	b-leukosyytit	e9/l	N	34666	17242
3010813	b-leukosyytit	e9/l	A	103801	28804
3010813	b-leukosyytit		A	5291	2603
3010813	b-leukosyytit		N	7955	4411
3010813	b-leukosyytit	e9/l	H	15742	4107
3010813	b-leukosyytit	e9/l	L	1957	489
3010813	b-leukosyytit		AA	27	18
-1	b-leukosyytit,erittelylaskenta		N	2221	1329
-1	b-leukosyytit,erittelylaskenta(ko)		N	88	56
-1	b-leukosyytit,erittelylaskenta(mikrosk.)		N	2226	1506
-1	b-leukosyytit,erittelylaskenta,koneellinen		N	180	160
-1	b-leukosyytit,erittelylaskenta,mikroskooppi		N	17	11
-1	b-leukosyytit,erittelylaskenta,mikroskopointi		N	16	15
-1	b-leukosyytit,poc-tutkimus	e9/l	N	319	116
-1	b-leukosyytit,poc-tutkimus	e9/l	H	123	48
-1	b-leukosyytit,vieritutkimus		A	20	14
-1	b-leukosyytit,vieritutkimus		N	18	15
-1	b-leukosyytiterittelylaskenta(osatutkimus)		N	15	12
-1	b-leukosyytiterittelylaskenta,koneellinen		N	82	65
-1	b-leukosyyttienerittelylaskenta		N	10	9
-1	b-leukosyyttienerittelylaskenta,(mikrosk.)		N	12	9
-1	b-leukosyyttienerittelylaskenta,tarkistettumikroskoopissa		N	189	128
3010813	b-leukp	e9/l	H	2474	1729
3010813	b-leukp	e9/l	L	99	76
3010813	b-leukp	e9/l	N	893	174
3010813	b-leukp		H	14	13
3010813	b-leukp		L	7	7
-1	b-leukppi	e9/l	H	12	12
3010813	b-leukpä	e9/l	H	53	44
3010813	b-leukpä	e9/l	N	51	40
-1	b-leukvt		N	116	104
-1	b-leukvt	e9/l	H	116	78
-1	b-leukvt	e9/l	N	207	138
-1	b-leukvt		L	17	17
-1	b-leukvt	e9/l	L	7	7
-1	b-leukvt		H	73	69
-1	b-leupika	e9/l	A	55	53
3030905	b-liuskat	e9/l	A	6391	2798
-1	b-lmark		N	75	71
-1	b-lqty-d		N	13	13
-1	b-lt	e9/l	N	671	348
-1	b-lt	e9/l	H	70	41
-1	b-lt	e9/l	L	26	17
-1	b-lt	e9/l	A	65	38
3019198	b-ly	e9/l	A	175000	43861
3019198	b-ly	e9/l	L	22657	9889
3019198	b-ly		L	89185	21488
3019198	b-ly		N	183493	41444
3019198	b-ly		A	11563	5731
3019198	b-ly	e9/l	N	77139	34454
3019198	b-ly		H	12164	4253
3019198	b-ly	e9/l	H	3972	2122
3002030	b-ly	%	H	1378	1045
3002030	b-ly	%	N	2142	975
3002030	b-ly	%	L	2033	1592
3002030	b-ly	%	A	772	290
-1	b-ly-s		N	44	26
-1	b-lyabs		N	76	69
-1	b-lyabs		A	7	7
21493690	b-lydiff		N	13	9
21493690	b-lydiff-t		N	733	416
-1	b-lydikll		N	264	226
3019198	b-lym	e9/l	A	767	308
3002030	b-lym	%	A	807	369
-1	b-lym		A	13	8
3019198	b-lymf		N	7178	4463
3019198	b-lymf		L	1603	992
3019198	b-lymf	e9/l	A	54519	15321
3019198	b-lymf	e9/l	L	13715	4900
3019198	b-lymf	e9/l	H	3325	1341
3019198	b-lymf	e9/l	N	6128	3203
3019198	b-lymf		H	552	345
3019198	b-lymf		A	961	507
3002030	b-lymf	%	A	596	155
3002030	b-lymf-m		A	6	6
3002030	b-lymf-m	%	A	61	31
3019198	b-lymfo		A	87	53
3019198	b-lymfo	e9/l	A	10	10
3019198	b-lymfos		A	6583	2811
3019198	b-lymfos	e9/l	A	1050	579
3019198	b-lymfosy	e9/l	L	964	827
3019198	b-lymfosy	e9/l	H	221	182
3019198	b-lymfosy		A	8	6
3019198	b-lymfosyytit	e9/l	N	5188	3636
3019198	b-lymfosyytit	e9/l	A	11708	5094
3002030	b-lymfosyytit	%	N	497	227
3019198	b-lymfosyytit	e9/l	L	185	128
3019198	b-lymfosyytit		A	10	10
3019198	b-lymfosyytit		N	60	60
3002030	b-lymfosyytit	%	L	22	6
3019198	b-lymfosyytit	e9/l	H	8	6
-1	b-lymfosyytit(cd19)		N	15	13
-1	b-lymfosyytit,3-osa	e9/l	N	1722	1513
-1	b-lymfosyytit,3-osa	e9/l	L	286	238
-1	b-lymfosyytit,3-osa	e9/l	H	29	26
-1	b-lymfosyytit,abs	e9/l	N	2198	1939
-1	b-lymfosyytit,abs	e9/l	L	405	344
-1	b-lymfosyytit,abs	e9/l	H	138	98
-1	b-lymfosyytit,absoluuttiset		N	15	12
-1	b-lymfosyytit,auttajasolujenosuus	%	A	24	10
-1	b-lymfosyytit,b-cd19-solut	e6/l	A	82	64
-1	b-lymfosyytit,b-cd19-solut	e6/l	N	15	14
-1	b-lymfosyytit,b-cd19-solut	e6/l	L	8	8
-1	b-lymfosyytit,b-cd19-solut		L	7	7
-1	b-lymfosyytit,b-cd19-solut		A	105	55
-1	b-lymfosyytit,b-solujenmäärä	e9/l	A	18	9
-1	b-lymfosyytit,lukumäärä	e9/l	H	57	25
-1	b-lymfosyytit,lukumäärä		A	35	22
-1	b-lymfosyytit,lukumäärä	e9/l	L	48	25
-1	b-lymfosyytit,t-auttajasolujenmäärä	e9/l	A	27	14
-1	b-lymfosyytit,t-auttajasolujenosuus	%	A	39	25
-1	b-lymfosyytit,t-cd3-solut	e6/l	N	21	20
-1	b-lymfosyytit,t-cd3-solut	e6/l	A	82	58
-1	b-lymfosyytit,t-cd3-solut	e6/l	L	9	9
